action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.6782633e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.4226750e-01
  2.4664302e+00  1.8404288e+00 -6.0597390e-01  2.9736018e-01
  3.0994889e-01  6.9244970e-03  8.9221296e-04  4.5754514e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.6363010e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.4188603e-01
  2.4549859e+00  1.8415732e+00 -6.0521096e-01  2.8858626e-01
  3.4237429e-01  3.1625861e-03  4.1625893e-04 -1.9463114e-04
  4.1637535e-04  8.9221296e-04  4.5754514e-03]",2.94,147,0,147,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.6477457e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.4226750e-01
  2.4664302e+00  1.8396658e+00 -6.0597390e-01  2.9354542e-01
  3.0651560e-01  9.0974765e-03  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.6401157e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.4188603e-01
  2.4607079e+00  1.8404288e+00 -6.0788131e-01  2.8934920e-01
  3.3283740e-01  4.7447560e-03  4.5551630e-04 -1.9461085e-04
  6.1769522e-04  0.0000000e+00 -0.0000000e+00]",2.96,148,0,148,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.6591898e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.4226750e-01
  2.4729152e+00  1.8358511e+00 -5.9987032e-01  2.8248265e-01
  3.0766004e-01  1.1887970e-02  1.7844259e-03  9.1509027e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.6324863e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.4188603e-01
  2.4652858e+00  1.8408103e+00 -6.0254061e-01  2.9163805e-01
  3.1109330e-01  7.9324599e-03  4.8005217e-04 -1.9459407e-04
  7.4352016e-04  1.7844259e-03  9.1509027e-03]",2.98,149,0,149,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.6553751e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.4379338e-01
  2.4820707e+00  1.8411918e+00 -6.0521096e-01  2.8095675e-01
  3.0727854e-01  1.3376679e-02  3.5688519e-03  0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.6324863e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.4150456e-01
  2.4710078e+00  1.8362325e+00 -6.0330355e-01  2.8095675e-01
  3.0651560e-01  1.1614176e-02  5.5856688e-04 -1.9452829e-04
  8.4418006e-04  3.5688519e-03  0.0000000e+00]",3.0,150,0,150,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.6286716e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.4493785e-01
  2.4835966e+00  1.8419547e+00 -6.0864425e-01  2.8629741e-01
  3.0727854e-01  1.2969454e-02 -2.2305325e-03 -2.2877252e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.6363010e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.4188603e-01
  2.4710078e+00  1.8362325e+00 -6.0025179e-01  2.8095675e-01
  3.0575266e-01  1.2084821e-02  5.3157745e-04 -1.9455157e-04
  8.5676258e-04 -2.2305325e-03 -2.2877252e-03]",3.02,151,0,151,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.6477457e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.4798961e-01
  2.5041962e+00  1.8442435e+00 -6.1322194e-01  3.0842298e-01
  3.0537117e-01  9.7383549e-03  4.4610648e-04 -2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.6172276e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.4303044e-01
  2.4816892e+00  1.8419547e+00 -6.0406655e-01  2.8171968e-01
  3.0575266e-01  1.2989396e-02  5.0213444e-04 -1.9457671e-04
  8.8192750e-04  4.4610648e-04 -2.2877257e-03]",3.04,152,0,152,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.5867094e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.5218583e-01
  2.5167849e+00  1.8442435e+00 -6.1665523e-01  3.2520792e-01
  3.0537117e-01  6.8644146e-03 -4.9071712e-03 -6.8631768e-03]","[ 1.9073777e-04  1.0465782e+00  5.2166784e-01  5.6057835e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.4646373e-01
  2.4935150e+00  1.8411918e+00 -6.0711831e-01  2.9201955e-01
  3.0613413e-01  1.1851169e-02  4.4324840e-04 -1.9462800e-04
  8.5676252e-04 -4.9071712e-03 -6.8631768e-03]",3.06,153,0,153,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.6095982e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.5752653e-01
  2.5259404e+00  1.8442435e+00 -6.2123293e-01  3.2330054e-01
  3.1376365e-01  4.9184123e-03  5.3532775e-03  4.5754518e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.5943388e-01
 -2.0981156e-03 -2.4795909e-03  1.5832484e-06 -5.4951555e-01
  2.5030518e+00  1.8438621e+00 -6.1360341e-01  3.0231938e-01
  3.0537117e-01  9.2108808e-03  4.4570197e-04 -1.9463434e-04
  6.9319014e-04  5.3532775e-03  4.5754518e-03]",3.08,154,0,154,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.5638206e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.6095982e-01
  2.5343328e+00  1.8442435e+00 -6.2428474e-01  3.2139316e-01
  3.2444495e-01  4.5212004e-03  4.4610648e-04  2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.5752653e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.5027848e-01
  2.5114443e+00  1.8465323e+00 -6.1322194e-01  3.1681544e-01
  3.0498970e-01  7.5018704e-03  5.2176311e-04 -1.9458099e-04
  7.0577266e-04  4.4610648e-04  2.2877257e-03]",3.1,155,0,155,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.5333030e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7316703e-01
  2.5495918e+00  1.8442435e+00 -6.3649195e-01  2.9392689e-01
  3.3245593e-01  5.9498260e-03  1.3383194e-03 -2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.5561912e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.5714506e-01
  2.5312810e+00  1.8442435e+00 -6.2275881e-01  3.1719691e-01
  3.1681544e-01  4.5811972e-03  4.2852687e-04 -1.9466254e-04
  9.3225745e-04  1.3383194e-03 -2.2877257e-03]",3.12,156,0,156,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.5256730e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7660031e-01
  2.5564585e+00  1.8442435e+00 -6.3878083e-01  2.9201955e-01
  3.2520792e-01  7.1180956e-03  1.3383194e-03 -2.2877257e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.5294883e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.6324863e-01
  2.5396736e+00  1.8419547e+00 -6.2657356e-01  3.1834134e-01
  3.1757841e-01  4.6112398e-03  4.7759854e-04 -1.9461803e-04
  8.8192750e-04  1.3383194e-03 -2.2877257e-03]",3.14,157,0,157,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  5.4531932e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7698178e-01
  2.5679026e+00  1.8522545e+00 -6.4259559e-01  2.9316396e-01
  3.0498970e-01  1.0088837e-02  4.4610648e-04  2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.5142289e-01
 -1.7166400e-03 -2.0981156e-03  1.5832484e-06 -5.7202256e-01
  2.5511177e+00  1.8427176e+00 -6.3763636e-01  2.8782329e-01
  3.2063019e-01  6.6707302e-03  4.7759854e-04 -1.9461736e-04
  7.8126759e-04  4.4610648e-04  2.2877257e-03]",3.16,158,0,158,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7698178e-01
  2.5865951e+00  1.8675135e+00 -6.4526588e-01  3.0231938e-01
  2.9316396e-01  1.2098258e-02 -3.1227453e-03  2.2877259e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.4837108e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7507437e-01
  2.5610361e+00  1.8476768e+00 -6.3344014e-01  2.9316396e-01
  3.1414512e-01  8.4231328e-03  4.4324837e-04 -1.9464726e-04
  9.0709253e-04 -3.1227453e-03  2.2877259e-03]",3.18,159,0,159,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7698178e-01
  2.5995650e+00  1.8953613e+00 -6.7349505e-01  2.9545280e-01
  2.8744182e-01  1.3546912e-02  1.3383194e-03 -6.8631768e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.4112309e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7698178e-01
  2.5732434e+00  1.8556879e+00 -6.3916230e-01  2.9087511e-01
  3.0193791e-01  1.0732967e-02  3.8926949e-04 -1.9469549e-04
  7.5610261e-04  1.3383194e-03 -6.8631768e-03]",3.2,160,0,160,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3616387e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7698178e-01
  2.6167314e+00  1.9239719e+00 -7.0096129e-01  2.9163805e-01
  2.8782329e-01  1.4090992e-02 -4.4610648e-04 -2.2877257e-03]","[ 1.9073777e-04  1.0465782e+00  5.2166784e-01  5.3540093e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.5850689e+00  1.8762875e+00 -6.5289539e-01  2.9659724e-01
  2.9125658e-01  1.2488710e-02  4.2852687e-04 -1.9466970e-04
  5.2961777e-04 -4.4610648e-04 -2.2877257e-03]",3.22,161,0,161,0
"[ 5.7221332e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7698178e-01
  2.6297016e+00  1.9415199e+00 -7.1774626e-01  2.9240102e-01
  2.8973067e-01  1.4027571e-02 -3.1227453e-03 -2.2877259e-03]","[ 1.9073777e-04  1.0465782e+00  5.2166784e-01  5.3616387e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.5980392e+00  1.8930724e+00 -6.5823609e-01  2.9621577e-01
  2.8896773e-01  1.3323188e-02  3.6964082e-04 -1.9470003e-04
  5.0445274e-04 -3.1227453e-03 -2.2877259e-03]",3.24,162,0,162,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3768981e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7736325e-01
  2.6548791e+00  1.9911116e+00 -7.6428628e-01  2.9201955e-01
  2.9163805e-01  1.2652352e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7660031e-01
  2.6255054e+00  1.9346533e+00 -7.1355003e-01  2.9163805e-01
  2.8858626e-01  1.4034162e-02  3.3774422e-04 -1.9471563e-04
  4.6670527e-04  0.0000000e+00 -0.0000000e+00]",3.26,163,0,163,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3768981e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7736325e-01
  2.6670864e+00  2.0128558e+00 -7.8145266e-01  2.9201955e-01
  2.9774165e-01  1.1644302e-02  3.1227451e-03  6.8631759e-03]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.6312275e+00  1.9434272e+00 -7.2194248e-01  2.9240102e-01
  2.8896773e-01  1.3927349e-02  4.0399103e-04 -1.9469108e-04
  3.5346285e-04  3.1227451e-03  6.8631759e-03]",3.28,164,0,164,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7812619e-01
  2.6884489e+00  2.0544364e+00 -8.1654841e-01  2.9125658e-01
  3.0651560e-01  9.1542210e-03  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.0981156e-03  1.5832484e-06 -5.7660031e-01
  2.6590753e+00  1.9953078e+00 -7.6352328e-01  2.9049364e-01
  2.9049364e-01  1.2315137e-02  4.4570200e-04 -1.9467434e-04
  4.6670524e-04  0.0000000e+00 -0.0000000e+00]",3.3,165,0,165,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7850766e-01
  2.6964600e+00  2.0719845e+00 -8.2646680e-01  2.8934920e-01
  3.1147477e-01  8.2830265e-03 -2.2305322e-03  1.1438628e-02]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7621884e-01
  2.6670864e+00  2.0140002e+00 -7.7725643e-01  2.9049364e-01
  2.9316396e-01  1.1443943e-02  4.2361973e-04 -1.9468603e-04
  5.7994766e-04 -2.2305322e-03  1.1438628e-02]",3.32,166,0,166,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3807127e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7888913e-01
  2.7006562e+00  2.0830472e+00 -8.3104450e-01  2.8400853e-01
  3.1528953e-01  7.9826145e-03 -4.4610648e-04  2.2877257e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7621884e-01
  2.6789119e+00  2.0349813e+00 -7.9518580e-01  2.9011217e-01
  2.9697871e-01  1.0342432e-02  3.9417672e-04 -1.9470521e-04
  7.3093752e-04 -4.4610648e-04  2.2877257e-03]",3.34,167,0,167,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3654534e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7888913e-01
  2.7105744e+00  2.0994506e+00 -8.3638513e-01  2.7294576e-01
  3.2101166e-01  8.7570092e-03 -1.3383194e-03 -6.8631768e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.6953154e+00  2.0750363e+00 -8.2227051e-01  2.8629741e-01
  3.0689707e-01  8.2862787e-03  4.5306276e-04 -1.9466327e-04
  6.0511264e-04 -1.3383194e-03 -6.8631768e-03]",3.36,168,0,168,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3768981e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7888913e-01
  2.7101929e+00  2.1044099e+00 -8.3295184e-01  2.6302740e-01
  3.1223774e-01  1.1393960e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7850766e-01
  2.7071412e+00  2.0975432e+00 -8.3218890e-01  2.7561608e-01
  3.1490806e-01  8.6133946e-03  4.4079483e-04 -1.9467036e-04
  5.4220017e-04  0.0000000e+00 -0.0000000e+00]",3.38,169,0,169,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7812619e-01
  2.7101929e+00  2.1036470e+00 -8.2608527e-01  2.5806820e-01
  2.9850462e-01  1.4014220e-02  0.0000000e+00 -0.0000000e+00]","[ 5.72213321e-04  1.04695964e+00  5.21667838e-01  5.34256518e-01
 -1.71663996e-03 -2.09811563e-03  1.58324838e-06 -5.78507662e-01
  2.71019292e+00  2.10250258e+00 -8.32570374e-01  2.68749535e-01
  3.13763648e-01  1.03591215e-02  4.40794829e-04 -1.94670356e-04
  5.42200170e-04  0.00000000e+00 -0.00000000e+00]",3.4,170,0,170,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7621884e-01
  2.7113376e+00  2.1036470e+00 -8.2494086e-01  2.5196460e-01
  2.9430839e-01  1.5863422e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7850766e-01
  2.7109559e+00  2.1032655e+00 -8.3066303e-01  2.6226443e-01
  3.0727854e-01  1.2341841e-02  4.4079483e-04 -1.9467036e-04
  5.4220017e-04  0.0000000e+00 -0.0000000e+00]",3.42,171,0,171,0
"[ 5.7221332e-04  1.0469596e+00  5.2243078e-01  5.3768981e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7507437e-01
  2.7113376e+00  2.1036470e+00 -8.2341498e-01  2.4776837e-01
  2.9430839e-01  1.7702611e-02  8.9221296e-04 -4.5754514e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7660031e-01
  2.7113376e+00  2.1025026e+00 -8.2684827e-01  2.5654230e-01
  2.9736018e-01  1.4554877e-02  4.4570200e-04 -1.9466778e-04
  5.1703519e-04  8.9221296e-04 -4.5754514e-03]",3.44,172,0,172,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7431144e-01
  2.7113376e+00  2.1036470e+00 -8.2150757e-01  2.3937590e-01
  2.9545280e-01  1.9111210e-02 -1.7844259e-03  9.1509027e-03]","[ 9.5368887e-04  1.0465782e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7621884e-01
  2.7109559e+00  2.1040285e+00 -8.2227051e-01  2.5196460e-01
  2.9354542e-01  1.6807966e-02  4.8005217e-04 -1.9465311e-04
  3.4088036e-04 -1.7844259e-03  9.1509027e-03]",3.46,173,0,173,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7431144e-01
  2.7113376e+00  2.1036470e+00 -8.2036316e-01  2.3937590e-01
  2.9774165e-01  1.9445000e-02 -4.4610648e-04  2.2877257e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7545584e-01
  2.7109559e+00  2.1040285e+00 -8.1960022e-01  2.4967575e-01
  2.9354542e-01  1.7562335e-02  4.5306273e-04 -1.9466410e-04
  4.7928776e-04 -4.4610648e-04  2.2877257e-03]",3.48,174,0,174,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.7316703e-01
  2.7113376e+00  2.1036470e+00 -8.1960022e-01  2.4052033e-01
  3.0956739e-01  1.9618571e-02  0.0000000e+00 -0.0000000e+00]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7431144e-01
  2.7109559e+00  2.1032655e+00 -8.1960022e-01  2.4242771e-01
  2.9392689e-01  1.9091098e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.5,175,0,175,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.1036470e+00 -8.1883729e-01  2.4052033e-01
  3.2711527e-01  1.9518435e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7109559e+00  2.1032655e+00 -8.1845582e-01  2.3899443e-01
  2.9926756e-01  1.9578431e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.52,176,0,176,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3768981e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.1036470e+00 -8.1883729e-01  2.4090181e-01
  3.3588922e-01  1.9147927e-02  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7109559e+00  2.1032655e+00 -8.1769282e-01  2.3937590e-01
  3.1528953e-01  1.9568417e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.54,177,0,177,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.1032655e+00 -8.1807429e-01  2.4471657e-01
  3.5420004e-01  1.8997721e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3463799e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7354850e-01
  2.7109559e+00  2.1036470e+00 -8.1654841e-01  2.3937590e-01
  3.2940415e-01  1.9167868e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.56,178,0,178,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.9286674e-05 -5.7278556e-01
  2.7113376e+00  2.1032655e+00 -8.1769282e-01  2.4395362e-01
  3.6411840e-01  1.9104535e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7354850e-01
  2.7109559e+00  2.1040285e+00 -8.1654841e-01  2.3975739e-01
  3.3169299e-01  1.9127814e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.58,179,0,179,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.7316703e-01
  2.7113376e+00  2.1028841e+00 -8.1921875e-01  2.4319066e-01
  3.7632564e-01  1.9855563e-02  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7316703e-01
  2.7109559e+00  2.1032655e+00 -8.1616694e-01  2.4013886e-01
  3.5229266e-01  1.9074408e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.6,180,0,180,0
"[ 5.7221332e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.1013579e+00 -8.1998169e-01  2.4319066e-01
  3.7823302e-01  2.0366265e-02  0.0000000e+00 -0.0000000e+00]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7316703e-01
  2.7109559e+00  2.1028841e+00 -8.1616694e-01  2.3975739e-01
  3.5801479e-01  1.9144503e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.62,181,0,181,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.9286674e-05 -5.7278556e-01
  2.7113376e+00  2.0937285e+00 -8.1883729e-01  2.3785001e-01
  3.9845121e-01  2.1978475e-02  0.0000000e+00 -0.0000000e+00]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.0981156e-03  1.5832484e-06 -5.7278556e-01
  2.7109559e+00  2.1017396e+00 -8.1692988e-01  2.3975739e-01
  3.6945906e-01  2.0135863e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.64,182,0,182,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  5.3730834e-01
  1.9073777e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.0918212e+00 -8.1883729e-01  2.2983901e-01
  4.0875104e-01  2.2802940e-02  0.0000000e+00 -0.0000000e+00]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7278556e-01
  2.7109559e+00  2.1002135e+00 -8.1692988e-01  2.3975739e-01
  3.7136644e-01  2.0479668e-02  4.5060914e-04 -1.9466529e-04
  4.9187028e-04  0.0000000e+00 -0.0000000e+00]",3.66,183,0,183,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3730834e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7278556e-01
  2.7113376e+00  2.0910583e+00 -8.1960022e-01  2.0847638e-01
  4.3125811e-01  2.4475232e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  5.3425652e-01
 -1.7166400e-03 -2.4795909e-03 -1.7546117e-06 -5.7278556e-01
  2.7109559e+00  2.0948730e+00 -8.1654841e-01  2.3517968e-01
  3.9311054e-01  2.2168651e-02  4.9477362e-04 -1.9463857e-04
  7.1835512e-04  0.0000000e+00 -0.0000000e+00]",3.68,184,0,184,0
"[ 9.5368887e-04  1.0469596e+00  5.2243078e-01  5.3692681e-01
  5.7221332e-04  5.7221332e-04 -6.5948814e-05 -5.7316703e-01
  2.7113376e+00  2.0910583e+00 -8.1654841e-01  1.9817655e-01
  4.6139467e-01  2.5660191e-02 -1.7844259e-03 -9.1509027e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  5.3387505e-01
 -1.7166400e-03 -2.4795909e-03  1.5832484e-06 -5.7278556e-01
  2.7105744e+00  2.0918212e+00 -8.1616694e-01  2.2220951e-01
  4.0836957e-01  2.3430381e-02  4.8495928e-04 -1.9464530e-04
  6.6802517e-04 -1.7844259e-03 -9.1509027e-03]",3.7,185,0,185,0
